Date and Time Of Match,Round,autoHighComplete,autoHighMissed,autoLowComplete,autoLowMissed,autoBaselineGroup,autoGear,teleHighComplete,teleHighFailed,teleLowComplete,teleLowFailed,teleGearComplete,teleGearFailed,Did Climb,died,autoGearPlacement,teleGearDropped,Drive Rating,ClimbExtraData (Includes no attempt),defense,rotors,endgameComments,Scout,UUID,end
21 13:46:00,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2.0,1,0,3,"I think a gear might have been stuck in their robot",Halil ,9e7b063c-8413-44e7-bacf-17e48efafada,end
